"reviews","sentiment"
"Η μπαταρία όταν φτάσει στο 15-20% κλεινει κατευθείαν. Κακό κινητό. Δεν το συνιστώ.","0"
"εφόσον δεν σας ενδιαφέρουν οι φωτογραφίες και τα βίντεο & αρκείστε σε ""απλή"" χρήση : κλήσεις, sms, browsing το κινητο για 120 € ειναι εξαιρετική επιλογή...Γρήγορο με καλη μπαταρία! Αν πάλι θέλετε να βγάζετε φωτογραφίες και βίντεο , μακρυα...Κάκιστη ποιότητα ...( την ""πάτησα"" γιατί δεν ειδα την ποιότητα ανάλυσης κάμερας...Πάρα πολλή φτωχή!)","0"
"Εχει δική του θήκη, έχει μεγάλη μπαταρία αλλά είναι μια σκέτη παραπλάνηση.  Ένα χαρακτηριστικό θάβει πατοκορφα το συγκεκριμένο κινητό: Ανάλυση 1280 x 600 pixels.  Πρακτικά αυτο σημαίνει ότι ΔΕΝ μπορεί να αναπαράγει βίντεο Full HD αλλά ούτε καν 720p.  Τα βίντεο πχ. YouTube παίζουν αναγκαστικά στα 480p.  Επιπλέον σε κριτικές που διάβασα, ανέφεραν ότι η dual camera είναι μαρκετινίστικο κόλπο, δηλαδή fake.  Το επέστρεψα προτού του βάλω καν sim...","0"
"7-8 μήνες τώρα και όλο μου σβήνει εφαρμογές απαράδεκτο από την πρώτη μέρα!","0"
"Η μπαταρία του ειναι χαλια. και γενικα ειναι ενα πολυ αργο τηλεφωνο","0"
"Το έχουμε εδώ και ένα μήνα και η κάμερα δεν ανοίγει καν από τότε που το πήραμε!!","0"
"Δε θα το ξαναεπελεγα με τίποτα","0"
"το ειχα παρει το νοεμβριο του 2017 με 130 ευρω τωρα με 65 ευρω που ξεκιναει νταξει ισως αξιζει. η καμερα η μπροστινη ζουμαρει απο μονη της πολυ και δεν μπορεις να βγαλεις φωτο. η πισω καμερα μετα απο λιγους μηνες δεν εβγαζε καλες φωτογραφιες(μπορει να ειχε γρατζουνιστει ελαφρα αλλα δε φαινοταν με το ματι) μεσα σε 2 μηνες χρησης ειχε θεμα η μπαταρια του κινητου διοτι αποφορτιζε απο το 50 % μου το φτιαξανε δωρεαν γενικα καιει ευκολα η μπαταρια του αλλα οχι σε τραγικο σημειο να μη μπορω να πιασω το κινητο. το ηχειο για εμενα ηταν πολυ καλο. δεν ειχα βρει θηκη για το κινητο οποτε το ειχα ακαλυπτο αλλα δε μ επεφτε συχνα. το κρατησα ενα χρονο και 9 μηνες τη τελευταια εβδομαδα ειχε ενα θεματακι η μπαταρια και δε φορτιζε τοσο γρηγορα οπως θα επρεπε. τελικα πηρα φωτια η μπαταρια το βραδυ που το φορτιζα ευτυχως δε πηραμε φωτια. δεν θα το ξανα αγοραζα δεν ηταν τοσο γρηγορο εκαιγε η μπαταρια του και ειχε αρκετα θεματακια. τουλαχιστον η εταιρια ως αποζημιωση θα μ δωσει καινουριο κινητο, τελευταιο μοντελο","0"
"Tο έχω περισσότερο απο ένα χρόνο.Κακό σέρβις,πολύ αργό,μέτρια προς κακή κάμερα.Απαράδεκτα ακριβό για ότι προσφέρει.","0"
"Καταρχας,το πηρα γιατι το ηθελα να ειναι αδιαβροχο και ανθεκτικο επειδη κανω βαρεο επαγγελμα και το χρειαζομαι.η μπαταρια του στην αρχη κρατουσε καλα,εβγαζε σιγουρα μιαμιση μερα με κανονικη χρηση,μετα απο εναν χρονο προσεκτικης χρησης η μπαταρια εφτανε απο το 100% στο 15% απο το πρωι μεχρι το μεσημερι,ουτε μιση μερα δηλαδη,ΑΠΑΡΑΔΕΚΤΟ.Η καμερα παλευεται και με σωστες συνθηκες τραβαει καλα,το ηχειο φοβερο αν και στον εναν χρονο αρχισε να παραμορφωνει λιγο τον ηχο.Απο παιχνιδια καλα τα παει το ελιωνα στο pubg.Το συμπερασμα ειναι το εξης,ειναι κτηνος απο ανθεκτικοτητα δεν παθαινει τιποτα,αλλα δεν το περιμενα για 250€ που εδωσα η μπαταρια να ειναι τοσο σαπια.","0"
"Μιλάμε για ένα κινητό απλό για κλήσεις-sms, άντε και ραδιόφωνο. Όμως, αρχικά το κινητό έχει 5 ήχους και δεν ακούγεται δυνατά ούτε με τέρμα ένταση! Για την ακρίβεια ακούγεται μόνο όταν είσαι σε ήσυχο περιβάλλον. Τραγικό! Αυτός είναι κ ο λόγος που βάζω 2/5. Μνήμη το κινητό επίσης δεν έχει.. Ούτε 20ΜΒ να περάσεις εσύ έναν ήχο, μια εικόνα, κάτι.. Επομένως, η κάμερα είναι άχρηστη αν δεν πάρετε μνήμη. (Προσωπικά νομίζω δεν έχει νόημα, γιατί δ είναι κινητό για φωτο). Επίσης, θα περίμενα να έχει ακουστικά στο κουτί. Οκ, για 35€, λες πολλά ζητάω.  Κατά τ άλλα κάνει τη δουλειά του, είναι ελαφρύ, η μπαταρία καλή.  2ο κινητό αυτής της κλάσης (για τον πατέρα μου) και είμαι πάλι απογοητευμένος.. Αλλά στα 35€ δ έχεις που αλλού να πας.. :/","0"
"Το κινητό έχει ένα δυσχρηστο λειτουργικό σύστημα :Από την google μπάρα που δεν μπορείτε να την αφαιρέσετε με τίποτα και τρώει ωφέλιμο χώρο της οθόνης, μέχρι ότι υποχρεώνει τον χρήστη να εισάγει τον κωδικό ξεκλειδώματος κάθε φορά που το κλείνει (όχι απενεργοποιηση) δίχως δυνατότητα άλλης επιλογής.  Οι λεπτομέρειες είναι που κάνουν την διαφορά και ενώ από άποψη hardware φαίνεται καλό , το λειτουργικό που έιναι εγκατεστημένο με δυσκόλεψε και με κούρασε. Επίσης για κάποιο λόγο η MicroSd κάρτα μου δεν χωρούσε να μπεί στην αντίστοιχη υποδοχή και αναγκάστηκα να την ""σπάσω"" ώστε να χωρέσει στην NanoSim υποδοχή.   Επίσης προσπαθησα να αλλάξω τις ρυθμίσεις ώστε να  μην μου ζητά κωδικό κάθε φορά που σβήνει η οθόνη και μου ζήτησε τον κωδικό μου για να προχωρήσει. Το πρόβλημα είναι ότι με τίποτα δεν εμφανιζόταν το πληκτρολόγιο ώστε να εισάγω τον κωδικό και να αλλάξω την ρύθμιση.Βέβαια δεν ξέρω καν ότι ακόμη και να προχωρούσα θα γινόταν κάτι διότι δεν είμαι και σίγουρος ότι αυτή ήταν η σωστή ρύθμιση. Ήταν όμως ότι καλύτερο μπορούσα να κάνω διότι το μενού ρυθμίσεων δεν έδινε και καμμίά άλλη επιλογή.   Σε γενικές γραμμές και παρά την αποσπώμενη μπαταρία που το θεωρώ πλεονέκτημα, δεν έμεινα ικανοποιημένος και είναι ολοφάνερο ότι η συσκευή δεν κατασκευάστηκε έχοντας κατά νού την ευκολία του χρήστη αλλά την ευκολία της Google.","0"
"Τον 1 μήνα ήταν ένταξη το κινητό αλλά στην συνέχεια η οθόνη κολλαει παρα πολύ και όταν σε περνούν τηλέφωνο .σβήνει η οθόνη και δεν ανοίγει άλλο ..το έχω στείλει για φτιαξειμο 2 φορές και κολλάει πάλι το ίδιο.και ούτε ένα χρόνο  δεν κράτησε ...","0"
"το χειροτερο κινητο!!! μην το αγορασετε. 1) κολαει παρα πολυ 2) η καμερα του δεν ειναι καθολου καλη. μια φωτο με fy ηθελα να βγαλο και δεν βγηκε καθολου καλη 3) αργει να ανοιξει τις εφαρμογες  4) δεν εχει καλο σημα με οτι καρτα και να το βαλο  δεν αξιζει καθολου. για  50 ευρω καλο θα ηταν","0"
"Το κινητό το έχω ένα μήνα σχεδόν .. την πρώτη εβδομάδα όλα καλά μια χαρά το κινητάκι λέω ωραία για τα λεφτά του κομπλέ.. μετά που άρχισα να το δουλεύω αρκετά .. και πέρασε ο καιρός. .. άρχισε να κολλάει πάρα πολύ .. πολλές διαφημίσεις .. εξού και η φθηνή τιμή .. τώρα .. ούτε βιντεοκλήση δεν μπορεί να λειτουργήσει σε καμία εφαρμογή .κολλάει κατά τη διάρκεια της κλησης  και κλείνει .. προσωπικά .. θ γυρίσω σε samsung .. ναι μεν πιο ακριβά αλλά πολύ καλύτερα σε όλα .. ..","0"
"Δε θα το ξαναγόραζα!!! Πολύ μέτριο, αρκετά ελαττώματα στην κάμερα που κολλάει, στα ηχεία και στις κλήσεις που πολλές φορές δεν ακούγεται ο ήχος, έχω πολύ λίγα πράγματα στο κινητό και κολλάει.","0"
"Μακράν το χειρότερο κινητό που είχα ποτέ. Το 2017 είχα ένα Motorola κ ήταν πολύ καλύτερο . Πεταμα τα λεφτά μου..κολάρο με το παραμικρό .βγαίνει μόνο του από εφαρμογές , το  gps σε σκοτώνει κανονικά , η απόκριση του όταν πατάς να μπεις σε μια εφαρμογή είναι χειρότερη κ από ίντερνετ εξπλορερ. Κρίμα θέλω να το πετάξω κ δεν μπορώ νιώθω ότι με έκλεψαν απλά","0"
"[""Απαράδεκτη διάρκεια μπαταρίας. Χωρίς ιδιαίτερη χρήση στο τέλος της ημέρας θέλει φόρτιση. Κατά βάση αυτό το κινητό θα το πάρει κάποιος για έναν δικό του άνθρωπο μιας ηλικίας, πράγμα που σημαίνει ότι πρώτα απ' όλα θέλεις να έχει μεγάλη διάρκεια η μπαταρία και να είναι πολύ εύχρηστο ως προς το μενού και κυρίως την εύρεση των επαφών. Κρίθηκε αυστηρά το συγκεκριμένο κινητό για την μπαταρία του.""]","0"
"[""Ευχαριστώ πολύ το τμήμα service που μ'ενημέρωσε πως προσθέτοντας το +30 ή 0030 στον αριθμό της καταχωρημένης επαφής , εμφανίζεται κανονικά το όνομα , όσον αφορά την αναγνώριση κλήσης .  Για μένα το τηλέφωνο είναι πολύ καλό για την κατηγορία του , με μεγάλη κι ευανάγνωστη οθόνη , καλή ποιότητα κατασκευής ! Αναφέρω μόνο ότι η μπαταρία του δεν είναι 900 mAh όπως αναφέρεται , αλλά 800 mAh . Όσο για την διάρκειά της , θα αξιολογήσω αργότερα , διότι είναι καινούργιο το κινητό .""]","0"
"[""Θα αρχίσω από την αρχή. Το πρώτο mls που πήρα το γύρισα πίσω γιατί θερμαινόταν πάρα πολύ. Στην συνέχεια πήρα αυτό και δυστυχώς έκανα την χειρότερη επιλογή που μπορούσα να κάνω μιας και άκουγα και τους πωλητές ''Είναι πολύ καλό κλπ κλπ''.   Έπεσε κάτω μια φορά και έσπασε η οθόνη. Θήκες δεν μπορούσα να βρω μιας και δεν βγάζει η εταιρία και είχε και το αποτύπωμα στο πίσω μέρος που δεν προσαρμοζόταν με καμία θήκη. Το αποτύπωμα στην αρχή δούλευε μια χαρά μετά από λίγο καιρό (1-2 μήνες) αργούσε να αναγνωρίσει το δακτυλικό αποτύπωμα μου και χρειαζόταν να το κάνω επανεκκίνηση.  Η κάμερα του μεγάλη αποτυχία...μόνο την μέρα έβγαζε καλές φωτογραφίες και αν υπήρχε φως γιατί το φλας του εμφανιζόταν στην κάμερα λες και είχα έναν φακό να την βαράει. Τέλος, οι κλήσεις του, όταν με έπαιρναν για να απαντήσω έπρεπε να πάω στο αρχείο κλήσεων και να την ανοίξω για να απαντήσω και όταν το χρησιμοποιούσα και με έπαιρναν τηλέφωνο κολλούσε και έπρεπε να το κλειδώσω και να κάνω την παραπάνω διαδικασία.  Τέλος, η μπαταρία του πολύ κακή, ούτε μισή μέρα με ελαφριά χρήση καθώς και το βράδυ έτρωγε 50% όταν ήταν σε αδράνεια.  Δυστυχώς, πότε μα ποτέ δεν θα ξαναπάρω mls στο κοντινό μέλλον 2 είχα και τα δύο μάπα το καρπούζι...  EDIT: Ας μην μιλήσω για το service τους καλύτερα, με κάλυψαν οι υπόλοιποι..""]","0"
"Θέλει 2 δευτερόλεπτα να ξεκλειδώσει η οθόνη κάτι που είναι λίγο σπαστικό (και το δακτυλικό αποτύπωμα). Το ηχείο μουσικής τρίζει λίγο όταν είναι στο δυνατό και έχει μπάσα η μουσική. Ότι πρόκειται για social media + youtube κλπ είναι καλό, ΔΕΝ κολάει και παίζει με μέγιστη ανάλυση 720p. Έχει δυνατό wifi. Έχει δοκιμαστεί και σε ""βαριά"" παιχνίδια και τα παίζει μια χαρά. Με συνεχόμενη χρήση 2 ώρες βίντεο θερμαίνεται το πίσω μέρος της συσκευής αλλά δεν δημιουργεί πρόβλημα. Οι κάμερες ΔΕΝ είναι ""τύπου"" τρέχω και βγάζω φωτογραφία, αλλά κάθομαι σταθερός και βγάζω. Δημιουργούν θάμπωμα κίνησης έστω και με μικρή κίνηση του χεριού.  Θετικά:  1) Αναπαραγωγή βίντεο online είτε youtube είτε ταινίες streaming 2) Αναζήτηση στο internet google κλπ 3) Παιχνίδια 2D + 3D 4) Social media τύπου FB κλπ. 5) Δυνατές κεραίες (Σήμα συσκευής + WiFi) 6) Δυνατό ηχείο - !μέτριο βέβαια στην ποιότητα ήχου! 7) Άριστα ικανοποιητική μπαταρία (με αρκετή χρήση internet μου πάει 2 μέρες γεμάτες)   Αρνητικά: 1) Καθυστέρηση ξεκλειδώματος οθόνης 2) Πολύ μέτριες κάμερες 3) Ενώ έχει φλάς είναι ανύπαρκτο (μια πυγολαμπίδα πιο πολύ φως κάνει)  4) Θερμαίνεται στο πάνω μέρος της συσκευής με πολύωρη χρήση 5) Αργεί να φορτίσει ~2 ώρες απο το 18% στο 98%","0"
"Πριν κάνεις καμιά ενημέρωση θα είναι καλό, αλλά με το καιρό και τα updates που του έχει βγάλει η Xiaomi επειδή είναι πολύ βαριά για αυτό το hardware θα γίνει πολύ πιο αργό  2GB σε κινητό σήμερα είναι πολύ χάλια, άμα είναι να πάρετε κάποιο κινητό να φροντίσετε να έχει 4GB RAM η και πιο πολλά  32GB χώρος, αν και εγώ προσωπικά δεν πολύ κατέβαζα πράγματα, είναι λίγο για τη σημερινή εποχή  Άμα θες να τρέξει κάτι π.χ.Spotify στο background κάθε τόσο το κινητό θα αρχίσει να κολλάει άπειρα","0"
"Το κινητό το έχω 1μιση χρόνο περίπου. Από την αρχή κολλούσε πολύ. Είχε καλές σχετικά κάμερες για τα λεφτά του αν και σε εμένα έσπασε η μπροστινή από πέσιμο. Θα έλεγα πως είναι τέλειο για τα λεφτά του αλλά το μόνο ΠΟΛΎ μεγάλο μείον του είναι η ταχύτητα. Είναι απίστευτα αργώ, κολλάει συνέχεια, και πολλές φορές παθενει Black out, αποφασίζει μόνο του ότι δν θα παίζει βίντεο, ακόμα και αυτά που έχεις τραβιξει με το κινητό σου, και άλλα τέτοια. Θα το συνηστουσα χίλιες φορές αρκεί να φτιαχτεί αυτό το πρόβλημα","0"
"Κακή ποιότητα κλήσης, δεν με ακούει ο συνομιλητής.","0"
"στον πρώτο μήνα χάλασε το κουμπί που ανοιγοκλείνει","0"
"Δεν έχει ελληνικό λογισμικο ( τελικα μετα απο πολελς αναβαθμισεισ κατεβασε κ το Ελληνικο λογισμικο) Απαραδεκτο να κυκλοφορει στην Ελληνικη αγορα χωρις να εχει τις αναλογες ενημερωσεις","0"
"Το έχω περιπου 1,5μηνα δεν αξίζει καθόλου τα χρήματα του και μου έχει βγάλει πρόβλημα. Μετά από σχεδόν εναμήνα χρήση η ανάλυση της οθόνης ειναι χάλια και έχω απογοητευτεί. Καθώς επίσης και είναι πολύ αργό στην χρήση του. Το δαχτυλικό αποτύπωμα ΔΕΝ βολεύει και το μέγεθος του δεν βοηθάει στην χρήση του. Σε καμία περίπτωση δεν σας προτείνω να το αγοράσετε. Ωστόσο έχει καλή κάμερα.","0"
"το εχω δυο μερες οποτε δεν μπορω να μιλησω για ολα,σε οτι εχω τσεκαρει ειναι η μπαταρια του που απο οτι ειχα διαβασει την περιμενα πολυ καλυτερη (οχι πως δεν ειναι καλη αλλα...) τεσπα θα το δω οταν στρωσει ,ηχος καλος και προς το δυνατο,αργουτσικο μην περιμενετε αμεσες αποκρισεις στα παντα,η οθονη του μετρια...με 120 ευρω πριν δυο μηνες ειχα παρει το infinix hot 9 σαφως καλυτερο για την κατηγορια αυτη μονο που δεν εχει ελληνικα...κραταω μια επιφυλαξη για πιο ολοκληρωμενη αποψη και θα ξαναρθω Ζηκο...  update νούμερο 1 χρειάζεται 2.40 λεπτά για φόρτιση από 0-100% και στην λειτουργία του ραδίου μπορείς και ακούς από τα ηχεία χωρίς να εχεις συνδέσει ακουστικα!!,φωτο ειδικα το βραδυ απαραδεκτες για κινητο 160 ευρω,τέλος η μπαταρία του είναι καλή αλλά όχι καλύτερη από το realme 6i η το  infinix hot 9 (κάτοχος και των δύο)...η τιμή του θαπρεπε ναναι κοντά στα 130 ευρω","0"
"[""Λοιπόν όντος χειρότερο κινητό του 20' Έχω χάσει πια αξιοπιστία μου στη Xiaomi Όπως θα διαβάσετε κ σε άλλα σχόλια Το πρόβλημα είναι ο επεξεργαστής του κολλάει παιδιά ,για κακή μου τύχη πήρα 3 παρακαλώ 2 με 3G Ram και 1 με 4G Ram Και τα 3 το ίδιο πρόβλημα χωρίς υπερβολές Μακριά από το συγκεκριμένο μοντέλο...""]","0"
"Έχει περισσότερα αρνητικά παρά θετικά. Είναι ελάχιστες οι φορές που δεν κολλάει και να κολλήσει δεν ξεκολλάει χωρίς επανεκκίνηση της περισσότερες φορές. Σχετικά αργό, έως ότου να ανοίξει η κάμερα έχει αλλάξει η μέρα... Κατά τα άλλα σχετικά καλή κάμερα, καλή ανάλυση και η μπαταρία αντέχει. Δεν θα το πρότεινα σε κάποιον ο οποίος έχει σκοπό να το χρησιμοποιήσει για gaming ,για άπλη χρήση όμως δεν αξίζει τα λεφτά του.","0"
"Από τα χειρότερα κινητά από έχω πάρει ...Κολλάει απίστευτα και με βάζει από μόνο του σε άλλες εφαρμογές!","0"
"[""Απ' τις χειρότερες αγορές σε κινητό τηλέφωνο που έχω κάνει μέχρι στιγμής... κολλάει συνεχώς και είναι αφάνταστα αργό...  το redmi 5 που είχα πριν ήταν κλάσης ανώτερο και πιο γρήγορο. Ενώ το έχω τρεις μήνες θέλω να αγοράσω άλλο δυστυχώς...και επειδή έχασα την αξιοπιστία προς την Xiaomi, θα απευθυνθώ σε άλλη εταιρεία σίγουρα.""]","0"
"Το πήρα προσφορά 120€ από επώνυμο κατάστημα και ήμουν αρκετά ικανοποιμενη με την μπαταρία του και το μέγεθος της οθόνης.   Αλλά παιδιά ΔΕΝ αξίζει τα λεφτά του στην καμιά.   Η κάμερα είναι αισχρή, κολλάει αρκετά και όπως είπαν και άλλοι στις κλήσεις έχει ένα θέμα. Πολλές φορές πατάω να απαντήσω και δεν απαντάει, απαντάω και κλείνει η και το καλύτερο, δεν μου βγάζει ΚΑΝ τη κλήση και απλώς μου έρχεται μύνημα ότι έχω αναπάντητη. (Σήμα καμπάνα εντμεταξύ)  Καλύτερα δώστε τα λεφτά σας σε κάποια άλλη μάρκα η μοντέλο, γιατί αυτό πέρα από την μπαταρία που κρατάει 20+ ώρες (έχω και το Bluetooth ανοιχτό αρκετές ώρες για τα ακουστικά) δεν έχει τίποτα που να αξίζει ιδιαίτερα.","0"
"Είναι μια ωραία πατάτα. Για κάποιο λόγο η οθόνη τη μέρα ανάβει λευκό φως πίσω απο το μαύρο φόντο και δεν μπορώ να βρω πως κλείνει αυτό. Ακόμα και όταν από αρχική οθόνη πάω δεξιά που είναι οι εφαρμογές κολλάει και όταν βάζω στην κάμερα καλή ανάλυση όταν την κλείσω πάει πάλι στην χαμηλή. Μη το πάρετε. Μπορείτε να πάτε σε άλλη εταιρία με πολύ καλύτερο τηλέφωνο. Ενημέρωση 27/12/2020. Κολλάει πολύ άσχημα το τηλέφωνο. Εφαρμογές και λειτουργικό παρά τις αναβαθμίσεις. laggαρει και μόνο που το ξεκλειδώνω.","0"
"Λοιπόν το πρόβλημα κατά βάση του κινητού είναι 1 Η  μικρή ραμ που διαθέτει. Με 4gb απλά κοφτε λάσπη,  μείνετε μακρυά. Το λειτουργικό είναι βαρύ από μόνο του και δεν αντέχει.  Σα να βάλετε windows 10 στο παλιό σας pc Σκεφτείτε ότι το προ τριετίας p10 , υστερεί μόνο σε μπαταρία και οθόνη κατά τα άλλα είναι ακομη και σήμερα άψογο σε λειτουργία και χρήση μερικές κλασεις ανώτερο από αυτό.  Απο εκεί και πέρα η οθόνη είναι πραγματικά εξαιρετική,  το ίδιο και τα χρώματα η μπαταρία δε θα σας καλύψει απόλυτα, η κάμερα στις εργοστασιακή ρυθμίσεις προσωπικά μου φαίνεται μετριότατη τωρα αν κάποιος ασχοληθεί ίσως πετύχει κάτι καλύτερο. Ως έχει  ειναι ετη φωτός πισω απο άλλες, όμως για την τιμή του κινητού είναι πολύ κοντά στο vfm. Η ποιότητα κατασκευής είναι αρκετά καλή για τα χρήματα του,  όπως και η αντοχή σε πτώσεις.   Αν θέλετε ένα μικρό για την εποχή κινητό, θα έλεγα ότι αξίζει τα χρήματα του ΜΌΝΟ στην έκδοση με τα 6gb ram και άνω, διαφορετικά καλύτερα να δώσετε τα λεφτά σας σε κάποιο ίδρυμα μέρες που είναι. Η samsung χρεώνεται 100% αυτό το λάθος που πας καλε μου κολοσσε και πουλάς το 2020 κινητό που δεν αντέχει το λειτουργικό του   Θα σας πω μόνο ότι το κείμενο το έγραψα δυο φορές καθώς κολλούσε κι αναγκαστηκα σε επανεκκίνηση","0"
"Πολθ χαμηλη ενταση ηχειου, καθυστερει αρκετα και με 4-5 εφερμογες κατεβασμενες κολλαει","0"
"εχω το κινητο απο τον Δεκέμβριο.  είναι γρήγορο, αλλά οταν το δουλευεις multi tasking αρχιζει και ψιλοαργεί. ο αισθητήρας δαχτυλικού αποτυπώματος ειναι ο,τι ""να\'ναι"" οποτε θελει πιάνει! (και σίγουρα το ξέρουν και στην sony) γι\'αυτό εχει και το κλείδωμα με το μοτίβο. η μπαταρία ειναι ""λίγη"" για τετοιου είδους κινητό. Η λειτουργία stamina ειναι παρηγοριά στον άρρωστο! χρειάζεται σαφώς μεγαλύτερης χωρητικότητας μπαταρία. Ειδικά όταν είναι ανοικτά τα δεδομένα, και ιδιαίτερα αν δεν εχει καλο σήμα το 4G την ""εβαψες"". Η γρηγορη φορτιση όντως ειναι πολύ πολύ γρηγορη! στα πολύ θετικά αυτού του τηλεφώνου. πολύ καλή ποιότητα στις κλήσεις. πολύ καλή οθονη. καλή κάμερα,αλλά... αν επιλέξεις τα 20 και 23 Mp.ανεβάζει ταχύτατα θερμοκρασια (καιει) και για να προστατευτει το κινητο ακυρώνει λειτουργιες και ρυθμίσεις. τραγικο για sony. αργει στην ενεργοποιηση και την αποθήκευση του βίντεο.(με sd sony) στην ποιοτητα ομως ειναι αξιόλογο.αλλά η χρονικη αυτή καθυστερηση σε ""χαλαει"". στις εφαρμογές είναι ταχύτατο. το nfc ειναι οντως ""αβολο"" το ηχείο θα  μπορούσαν να το βελτιώσουν, δεν είναι τοσο ακουστικά δυνατό. τα handsfree χαλασαν μεσα στο εξαμηνο με ελαχιστη χρηση, τωρα τελευταια χανει το σήμα του καπου -καπου. δεν υπάρχει screen protection, ούτε θήκη για το συγκεκριμένο μοντέλο. η ποιοτητα κατασκευής είναι πολύ καλή. εν κατακλείδι... καλoύτσικο κινητο, χρήζει βελτίωσης,  ακριβό για τα οσα προσφέρει.","0"
"Απο Samsung Galaxy S5 πηγα στο Xperia X- τεραστια διαφορα. Δεν το συστηνω για αγορα. Το χρισιμοποιω εδω και δυο μηνες και ειμαι αρκετα απογοητευμενος. Δελεαστηκα απο τα 23 megapixels της καμερα και απο τις υποσχεσεις της Sony σχετικα με αυτην.Ακριβως η καμερα ειναι το αδυνατο σημειο του κινητου. Στο αυτοματο mode βγαζει απογοητευτηκες φωτογραφιες σε σχεση με το Samsung Galaxy S5. Και το πιο εξωφρενικο-Δεν μπορω να την χρησιμοποιω πανω απο 10 λεπτα γιατι ζεσταινεται και η εφαρμογη κλεινει αυτοματα!!!! Η οθονη γενικος ειναι θολη, θα ελεγα. Η μπαταρια -μαυρο χαλι. Ξεκιναω απο το σπιτι με 100% και με νορμαλ χριση με το ζορι φτανει 5-6 ωρες. Μπαταρια Stamina και άλλα που διαβασα -αλλη μια μουφα απο την ΣΟΝΥ.Κατα τα αλλα τρεχει τα υπολοιπα γρηγορα και χωρις κολληματα. Γλυστρα ομως στο χερι. Το κουμπι ενεργοποιησης και αναγνωριση δαχτυλικου αποτυπωμα ειναι επισης παραξενο- αβολα τοποθετημενο-ειναι προς τα μεσα οποτε χρειαζεται ιδιαιτερη πιεση. Λυπαμαι παρα πολυ για την αγορα αυτη αλλα τωρα τι να κανω -υπομονη","0"
"[""Αποφάσισα να αλλάξω κινητό καθώς το προηγούμενο είχε θέμα με την μπαταρία, ένα μικρό ράγισμα στην οθόνη και outdated android (Samsung Galaxy Note 8), χωρίς όμως να θέλω να ξοδέψω χρήματα και κατόπιν μιας πρόχειρης έρευνας κατέληξα σε αυτό.  Η πρώτη εντύπωση όσον αφορά το design ήταν πολύ καλή, μετά η μετάβαση ήταν δραματική... Η ανάλυση της οθόνης είναι χάλια (τα χρώματα είναι ξεθωριασμένα και θολά), με την κάμερα δεν είχα πολλές απαιτήσεις (η Samsung τελικά δεν το έχει με τις φωτογραφίες και τις κάμερες) τα πράγματα όμως εδώ είναι εντελώς απογοητευτικά...  Όσον αφορά την ταχύτητα και την ανταπόκριση που έχει η συσκευή για πολλές και ταυτόχρονες δραστηριότητες, δεν συνιστάστε για  επαγγελματική χρήση ούτε για εκείνους που ''ζορίζουν'' τις λειτουργίες της, ακόμα και τα μηνύματα ή απλές λειτουργίες για να ανοίξουν υπάρχει καθυστέρηση...   Σε γενικές γραμμές και κρίνοντας από το κόστος σε σχέση με λίγο ακριβότερες συσκευές, ίσως μπορεί να θεωρηθεί Value for money παρόλα αυτά αυτός που θα το αγοράσει πρέπει να ρίξει αρκετά τις προσδοκίες του... Πιθανόν για δεύτερο κινητό να αξίζει.  *Μπαταρία: 2 περίπου μέρες με τυπική χρήση. *Πρόβλημα: To εργοστασιακό app της κάμερας στη μέση της λειτουργίας εξαφανίζει τα ''κουμπιά'' δραστηριοτήτων στο κάτω μέρος και χρειάζεται να το κλείσεις και να το ανοίξεις για να επανέλθει και να τραβήξεις φωτογραφίες.""]","0"
"Άθλια υλικά μου έσπασε μέσα σε 2 μήνες . Νομίζεις πως κρατάς πλαστικό ψεύτικο τηλέφωνο . Απλά κακό κινητο","0"
"Του βάζω 2 αστέρια για την ποιότητα του ηχείου και την μπαταρία, δεν θα το συνιστούσα κολλάει διαρκώς για τα λεφτά του είναι σκέτη απογοήτευση","0"
"Το κινητό ειναι πολύ καλό,για όσους ΔΕΝ εχουν θέμα με το να ΜΗΝ ΕΧΕΙ google mobile servises κατα τ άλλα για όσους δεν εχουν θέμα με αυτό ειναι ένα πολυ κάλο κινητό,υπερβολικά καλό αλλα δεν έχει GOOGLE MOBILE SERVISESμπορεί μερικούς να μην τους πειράζει  όμως έμενα με πειραξε γιατί έχω κανάλι στο YouTube...ότι χειρότερο κάποιος που μπορεί να δει την αξιολόγηση αυτή λένε σιγά καλέ,με το more apps μπορεις να κατεβασεις οποια εφαρμογή έχω δει βίντεο στο  YouTube ναι ρε φίλε αλλά αυτό το τηλέφωνο ΔΕΝ ΕΧΕΙ YouTube.....HUAWEI  είσαι οτι χειρότερο!!ΆΜΑ ΚΑΠΟΙΟΣ ΕΧΕΙ ΒΡΕΙ ΤΡΟΠΟ ΝΑ ΚΑΤΕΒΑΣΕΙ yOUtuBE ΑΣ ΜΟΥ ΤΗΛΕΦΩΝΗΣΕΙ....Τέλος πάντων μπορει καποιον να μην τον πειράζει είναι ένα πολύ καλό κινητό μια χαρα θα ελεγα καλες φωτο βιντεο κ επαγγελματικη selfie κάμερα αν δεν σας πειραζει σας το συνιστω.","0"
"Χαλιά ότι πληρονης περνης πολλή πιο καλητερο το ξαομη στην φτηνή κατηγορία","0"
