reviews,sentiment
Οτι μα οτι καλύτερο υπάρχει!!!!!!! Τα έχει ολα!!!! Ειναι σουπερ!!! Σφαίρα!!!!!,1
"Στο θέμα λειτουργικοτητας είναι καλό, από θέμα σέρβις καμμια εμπιστοσύνη.",-1
Το μόνο μειονέκτημα η έλλειψη Google Play. Υποτίθεται ότι υπάρχει τρόπος να εγκατασταθεί ανεξάρτητα αλλά κάποια βίντεο που είδα με οδηγίες δυστυχώς δεν βοήθησαν. Κατά τα άλλα είναι ένα πολύ καλό τάμπλετ για τα χρήματά του.,1
Για την τιμή του είναι τέλειο!,1
Είναι τέλειο και δεν κολλάει καθόλου να το προτιμήσετε με 1000,1
"Είναι εξαιρετικό σε όλα! Έπαθα πλάκα με το ηχείο του που είναι άψογο! Πάντως αν κάποιος το θέλει για φωτογραφίες, βγάζει πολύ καλές αλλά όχι επαγγελματικές όπως ένα κινητό!
Το συνιστώ ανεπιφύλακτα και γενικά όλα τα προϊόντα της Samsung.

Υ.Γ.: Δεν περιλαμβάνει ακουστικά!",1
Ειναι τελειο και εγω το εχω 3 μηνες και η μπαταρια του αντεχη παρα πολες ωρες. Επισης να βγαλετε καινουρια εκδοση με 64gb και 128gb αλλα να ειναι ακομα και ποιο γρήγορο.,1
Καλή αγορά μετά από έναν χρόνο χρήσης. Το λειτουργούμε μόνο με βάση φυσικά γιατί το βάρος σε κουράζει αλλά η οθόνη είναι αρκετά μεγάλη ώστε να παρακολουθεί κάνεις κάτι. Κάνει κάποια κολλήματα στο  menu αλλά αναλογικά με την τιμή του είναι πολύ ικανοποιητική η εμπειρία χρήσης. Δε χρησιμοποιώ καθόλου την κάμερα.,1
"Ισορροπημένη, τίμια αγορά. Αξίζει τα χρήματά του. Γρήγορο στην καθημερινή τυπική χρήση (σερφάρισμα, social media, ταινίες) με πολύ καλή ανάλυση και χρώματα. (Δεν το έχω δοκιμάσει σε παιχνίδια. Υπάρχουν παιχνιδομηχανές για σοβαρό gaming). Μετά από ενάμισι χρόνο καθημερινής χρήσης, εμφάνισε πρόβλημα στην οθόνη. Η Samsung (μέσω εξουσιοδοτημένου service), αντικατάστησε την οθόνη και μου επιστράφηκε ελεγμένο σε μια μόνο εβδομάδα χωρίς κόστος. Καθόλου ταλαιπωρία, δεν έχασα τίποτα (όλα μου τα αρχεία τα αποθηκεύω στην κάρτα SD). Απόλυτα ευχαριστημένος! Μετά από τόσους μήνες χρήσης είναι όπως το αγόρασα και το χαίρομαι να είναι έτσι! Το να αγοράζεις κάτι επώνυμο αξίζει. 2 χρόνια αληθινή εγγύηση και έχεις το κεφάλι σου ήσυχο. Λίγα χρήματα παραπάνω σας βγάζουν από τον πονοκέφαλο που προσφέρουν κινέζικα προϊόντα μάρκας ""κουκουρούκου"" και που τελικά θα τα πετάξεις σύντομα χωρίς υποστήριξη και ανταλλακτικά. Έχουν περάσει πολλές συσκευές από τα χέρια μου και έχω πικρή πείρα... Συμβουλή: Η αγορά μια συσκευής τεχνολογίας για δουλειά ή διασκέδαση προϋποθέτει και μερικά καλά αξεσουάρ προστασίας (προστασία οθόνης, θήκη, κάρτα μνήμης). Μην αποθηκεύετε σημαντικά αρχεία στην εσωτερική μνήμη (έγγραφα, φωτογραφίες κλπ). Αν κάτι πάει στραβά, πολύ πιθανό να τα χάσετε οριστικά.",1
"Στη τιμή των 188 ευρώ που το πήρα, μπορώ να πω ότι είναι ότι καλύτερο. Αν και λάτρης των Lenovo, αυτό είναι πολλάκις καλύτερο. Γρήγορο στην ταχύτητα, δεν κολλάει, ωραία χρώματα και η μπαταρία του καλή. Με χρήση παιχνιδιών, διαρκεί γύρω στις 12 ώρες. Το συνιστώ ανεπιφύλακτα.",1
"Έχω πάρει lenovο , Huawei τάμπλετ αλλά η samsung είναι μια κλάση ανώτερη από όλες με το που το πιάνεις στα χέρια σου καταλαβαίνεις διάφορα ποιότητας , μπορεί να έχουν τα ίδια specs αλλά στην samsung μου δίνει την εντύπωση ότι όλα τα κάνει πιο γρήγορα από τα άλλα",1
"Το πήρα πρόσφατα δώρο στον παππού μου για να παίζει κανένα παιχνίδι, να βλέπει κανένα βίντεο και να μπορούμε να επικοινωνούμε με βιντεοκλήση. Όταν το παρέλαβα το δοκίμασα πρώτα για κάποιες μέρες και έχω να πω ότι ενώ γενικά δεν είμαι υπέρ των ταμπλετ, το συγκεκριμένο είναι πάρα πολύ καλό, με υψηλή ανάλυση και αντοχή μπαταρίας, εύκολο στη χρήση και πολύ όμορφο. Η κάμερα δεν έχει πάρα πολύ καλή ανάλυση, το ηχείο παράγει απλά καλό ήχο αλλά όχι stereo και δεν νομίζω ότι θα υποστηρίζει multitasking εύκολα λόγο μικρής RAM, άρα δεν το συνιστώ για επαγγελματική χρήση. 

Ωστόσο το συνιστώ ανεπιφύλακτα από άποψη άνεσης για απλή οικιακή χρήση και ιδιαίτερα για παιδάκια και υπερήλικες. Ο παππούς μου το λατρεύει και έμαθε να το χρησιμοποιεί αμέσως! :"")",1
Πολύ καλή επιλογή για τον μικρούλη μου. Να περνάει λίγες ώρες ευχάριστα και με games..η μπαταρία θα ήθελα να είναι λίγο πιο ανθεκτική αλλά και πάλι ο λόγος για τον οποίο αγοράστηκε και για την χρήση του .άξιζε :),1
"το βρηκα μτχ σε αγγελια την εκδοση 4G πααρα πολυ καλο tablet αλλα λιγο ακριβο για 230 ευρω..εγω το βρηκα..χαρισμα 110 ευρω.
κανει κανονικα μετάδοση σε τηλεοραση smart..δεν ξερω τι λεει ο φιλος ποιο κατω..με μια καλη θηκουλα (  οπωσδήποτε) ειναι μπιμπελο..",1
Value for money σε όλο του το μεγαλείο. Είναι μια εξαιρετική επιλογή για τα λεφτά του και δε θα βρείτε αντίστοιχο πάντα σε αυτά τα χρήματα. Το προτείνω ανεπιφύλακτα.,1
Το τάμπλετ αυτό είναι καταπληκτικό  βέβαια δεν έρχεται  με κάποια διαφανή θήκη  ή προστατευτικό ντζαμακι και ο φορτιστής  είναι λίγο κοντός. Όμως έρχεται  με ακουστικά. Εγώ το χρησιμοποιώ  για μαθήματα παιχνίδια και λίγο βιντεάκια. Εγώ το λατρεύω και αξίζει  τα χρήματα του !!!,1
Αυτό τα ταμπλετ είναι τελειο το έχω ένα χρόνο και είναι σαν καινούριο η μπαταρία του αντέχει μια μέρα μετά από έναν χρόνο,1
Είναι νομίζω απ τις καλύτερες αγορές μου. VFM 100%. Πολύ γρήγορο. Απίστευτος ήχος. Το πενάκι είναι τρομερό εργαλείο. Κατα κύριο λόγο το πήρα για τη δουλειά μου. Αλλά το κουβαλάω παντού μαζί μου. Το 4g μπορείς να απαντήσεις άμεσα σε κλήση είτε από ανοιχτή ακρόαση είτε από το hands free. Αξίζει την αγορά του.,1
"Πάντα θεωρούσα τα Tablets αχρείαστη αγορά και ποτέ δεν μπήκα στην διαδικασία να ψαχτώ για να πάρω, καθώς έχω το κινητό μου για φορητή συσκευή και το Desktop PC μου για όταν είμαι σπίτι. 
Πρόσφατα λοιπόν κέρδισα το συγκεκριμένο σε διαγωνισμό και λέω εντάξει θα το δώσω στην κόρη μου να βλέπει τα παιδικά της.
Βλέποντας πως έχει 2GB Ram δεν περίμενα πολλά και ήμουν πεπεισμένος πως δεν υπάρχει περίπτωση να ασχοληθώ με αυτό. Ολα αυτά μέχρι που το έπιασα στα χέρια μου για να το Setάρω. 
Κάθε λεπτό που περνούσα μαζί του με εντυπωσίαζε με το πόσο ομαλά και ξεκούραστα κυλούσαν όλα και το πόσο βολικό ήταν. 
Εν τέλη, 3 εβδομάδες μετά, δεν το αφήνω από τα χέρια μου και και εννοείται πως το κράτησα για εμένα. 
Με βόλεψε απίστευτα για το καθημερινό μου Browsing - Chating και Streaming. 
Το χάρηκα τόσο που αν μου χαλάσει θα πάρω άλλο (ίσως λίγο πιο ισχυρό σε χαρακτηρηστικά)

Στα θετικά.
Μεγάλη οθόνη με καλά χρώματα και ξεκούραστη στο μάτι για ταινίες και καθημερινή χρήση.
Λεπτή και στιβαρή κατασκευή βολική στο χέρι χωρίς να σε κουράζει σε πολύωρη χρήση.
Μπαταρία τέρας που μου βγάζει 2 με 3 μέρες πριν το βάλω στην πρίζα.
Ηρθε με Android 10 με το άνοιγμα της συσκευής.
Αναγνωρίζει κανονικά φυσικό πληκτρολόγιο και ποντίκι η touchpad που το κάνει πιο πρακτικό ακόμα για ταξίδια.
Παρά τα 2GB Ram και τα 1.6Ghz στον επεξεργαστή η εμπειρία χρήσης είναι ικανοποιητική και κάνεις σχεδόν τα πάντα χωρίς τρελά κολλήματα.
Η υλοποίηση του One UI έχει πολύ καλή διαχείριση πόρων για την ομαλή λειτουργεία του τάμπλετ. 

Στα αρνητικά
Θα ήθελα να έχει τουλάχιστον 3GB Ram που έχει η μεγαλύτερη έκδοση των 64GB Rom. Φαίνεται κάποιες φορές ότι τα 2GB είναι λίγα.
Οι κάμερες του είναι μόνο για Video Chat και τίποτα παραπάνω.
Τα ηχεία του αν και δυνατά θα προτιμούσα να είναι από ένα αριστερά και ένα δεξιά, παρά να έχει δύο στην μία πλευρά μόνο. Πάραυτα δεν είναι τόσο κακά.

Γενικότερα για την κατηγορία τιμής που παίζει στα 170€ περίπου, είναι άψογο και το προτείνω ανεπιφύλακτα. Αν πάτε στην έκδοση με τα 3GB Ram τότε δεν θα έχετε κανένα πρόβλημα.
Αν πάλι θέλετε και Stereo ήχο τότε προτείνω το Galaxy Tab A7 με τον συμβιβασμό του ψηλότερου κόστους.",1
"edit**

Το εχω ενα μηνα και ειναι ολο προβληματα..
-Οταν κανω μαθημα στο webex με πεταει χωρις λογο
-Αμα παιζεις καποιο παιχνιδι η εισαι στο insta σταματαει η μουσικη και μετα αρχιζει και κολλαει πιο πολυ απτο j1 2016 της θειας μου που ειναι γεματο φωτογραφιεσ και βιντεο
-Γενικα οπως καθε android 100-400 ευρω κολλαει απιστευτα σε σημειο που ανοιγω τον υπολογιστη για να ψαξω κατι
-Σε πεταει συνεχεια απο apps 
-Δεν μου στελνει παντα ειδοποιησεις παρολο ποθ τα χω βαλει ολα on
-Καποιες φορες δεν δεχετε τον κωδικο παρολο που τον γραφω σωστα και πρεπει να το κανω restart με power button+vol.up..εχω φαει 2-3 απουσιες συνολικα απο αυτο
-Εχει παρα πολλα bugs και παρολο που κανω ολα τα updates συνεχιζει τα ιδια
-Μου δειχνει καποιες φορες ειδοποιηση απτο insta οτι μου εστειλε καποιος και οταν παταω στη συνομιλια ειναι τελικα μηνυματα που στελναμε πριν κατι ωρες
 Εχει παρα πολλα ακομα αλλα δεν θα χωρεσουν και θα βαρεθητε και εσεις να διαβαζετε
Παλια ημουν full android fan αλλα τα τελευταια 2 χρονια εχω αγορασει 2 κινητα και το ενα με κρατησε 1 χρονο αφου εκλεισε ξαφνικα στα χερια μου οσο ημουν βολτα και δεν ξανανοιξε και το αλλο σταματησε να φορτιζει μετα απο 6 μηνες χωρις να το χω ζορισει..300ευρω πηρα το ενα και το αλλο 250...
Το μονο θετικο που εχει αυτο το tablet ειναι οτι η μπαταρια μπορει να κρατησει και 14ωρες χρησης αλλα θα προτιμουσα μικροτερη μπαταρια με λιγοτερα προβληματα
Θα σας προτινα κατι αλλης μαρκας πχ apple, huawei κτλ.",-1
"Αριστο για χρηση απο μαθητη δημοτικου.100 τις 100 ανταποκριση στα τηλεμαθηματα,πληρης ρεπορτο και ελεγχος σε ολα στο τηλεφωνο του γονεα με το παιδικο προγραμμα,παιζει παιχνιδακια ανετα.Πολυ καλο στα λεφτα του για ολους,οτι πρεπει για μαθητη δημοτικου,γυμνασιου.",1
"Δεν το χω ούτε μήνα και απ την 1η μέρα αργούσε. Μ
Σήμερα μου λαγκαρε κι ολας και έβαζα κωδικό να το ανοίξω και δεν άνοιγε. Μη αξιόπιστη εταιρία. Δεν το συνιστώ.",-1
Το αγόρασα στην αδερφή μου και μετά από μια μέρα αγορας πρόσεξε ότι έχει φουσκώσει το περίβλημα εκεί που είναι η κάρτα sim χωρίς να της πέσει κάτω .,0
"Το έχω έξι μήνες και είμαι πολύ ευχαριστημένος , βασικά το έχω για να σερφάρω και να διαβάζω διάφορα , να βλέπω ταινίες στο Netflix και να παίζω κανένα παιχνίδι , έχει καταπληκτική οθόνη και φοβερό ήχο , είναι γρήγορο δεν κολλάει και έχω κάνει δύο ή τρείς ενημερώσεις , όσο για φωτο και βίντεο έχω το κινητό μου , αν και μερικές που τράβηξα για δοκιμή δεν τις βρίσκω κακές . Θα το προτιμούσα με 3 GB RAM , αν και δεν υπάρχει κανένα πρόβλημα ,τις ταινίες τις παίζει σφαίρα, με καταπληκτική εικόνα   και φοβερά ήχο . Ένα πράγμα μόνο με προβληματίζει , για να μειώσουνε το βάρος το ΤΑΒ δεν εχει μεγάλο πλαίσιο με αποτέλεσμα εάν τα δάχτυλά σου πάνε στα πλήκτρα αφής , τα 'οποία βεβαίως υποχωρούν , αλλά μπορεί να αναδυθούν και να πατήσεις κάποιο και να βγεις ,  αλλα επειδή σίγουρα θα πάρεις θήκη νομίζω ότι το πρόβλημα δεν υπάρχει !!Εγώ το συνιστώ ανεπιφύλακτα !!",1
"Είναι ένα πολύ ωραίο ταμπλετ ειδικά για τα χρήματα του 
Η ποιότητα κατασκευής πολύ καλή όπως και ανάλυση της οθόνης του καθώς η Samsung είναι η καλύτερη σ αυτό τον τομέα 
Η μπαταρία δεν υπάρχει πραγματικά και για την τιμή του ταμπλετ είναι τέλειο 
το ταμπλετ το έχω 2 μέρες μπορώ να σας πω ότι με βαριά χρήση η μπαταρία μπορεί να βγάλει αν όχι μια μέρα το λιγότερο γύρω στις 10 ώρες 
αν θέλετε να  τραβάτε φωτογραφίες στο ταμπλετ το συγκεκριμένο δεν θα το συνιστούσα 
μέσα σε αυτές τις δυο μέρες που το έχω τα δυο προβληματα που παρατήρησα είναι ότι 2Gb  ram δεν είναι αρκετά με αποτέλεσμα όταν έχετε πολλές εφαρμογές ανοιγμένες στο παρασκήνιο να σας πετάει στην αρχική οθόνη το 2ο μου παράπονο είναι η τοποθεσία των ηχείων που είναι και τα δυο στο κάτω μέρος της συσκευής και φυσικά όλοι ένα ταμπλετ το έχουμε να φαίνεται η κάμερα από την πάνω μεριά 
Συνεπώς αυτό που θέλω  να πω είναι ότι τα ηχεία καλύπτονται και χάνεται ο ήχος αλλα ευτυχώς με το λογισμικό αν γυρίσετε ανάποδα την συσκευή (δλδ η κάμερα να είναι στο κάτω μερος) θα μπορείτε να χρησιμοποιήσετε το ταμπλετ ανάποδα χωρίς κάποιο θέμα 
Σε γενικές γραμμές τα ηχεία είναι φανταστικά 
συνοψίζοντας λοιπόν θεωρώ ότι για 150€ είναι ένα ταμπλετ που αξίζει και το τελευταίο €",1
"Όλα δουλεύουν οκ ... το έχω για τα παιδιά και είναι μια χαρά για τα χρήματά του ... δεν τρέχει κάτι πολύ βαρύ αλλά δεν μου έχουν παραπονεθεί για κάποιο κόλλημα σε παιχνίδια ή παρακολούθηση βίντεο ... Το μόνο πρόβλημα είναι ότι και στα δύο αντιμετωπίσαμε ένα ασυνήθηστο πρόβλημα ... Σε κάποια στιγμή το tablet δεν αναγνωρίζει τον κωδικό που έχουν βάλει τα παιδιά.... δεν μπορούσαμε να κάνουμε τίποτα μέχρι να τελειώσει η μπαταρία ... μετά ανακαλύψαμε ότι δεν χρειαζόνταν hard reset για να το ξαναστήσουμε, αλλά το tablet πλέον άνοιγε με τον κωδικό που δεν αναγνώριζε πριν ... Στην αρχή το είχε πάθει η κόρη μου και νόμιζα ότι απλά ξέχασε τον κωδικό της αλλά δυο βδομάδες μετά το έπαθε και ο μικρός που δεν ξεχνάει τίποτα οπότε είναι κάποιο bag του tablet. Ευτυχώς λύνεται σχετικά εύκολα (αρκεί να μην είναι γεμάτη η μπαταρία και πρέπει να περιμένεις καμιά βδομάδα να αδειάσει !!!)",1
"Το έχω εδώ και έναν χρόνο και είναι πολύ γρήγορο !!! Αξίζει τα λεφτά του

Όμως η μπαταρία δεν είναι και τόσο καλή ! Κάνει 4 ώρες για να φορτίσει",1
"Το αγόρασα το καλοκαίρι του 2019 και έμεινα πολύ ευχαριστημένος! Όμως αν σας πέσει χωρίς θήκη την βάψατε! Εμένα μου έπεσε με τη οθόνη, έσπασε ΕΣΩΤΕΡΙΚΑ και από τότε όταν το ανοίγω βλέπω κάτι γραμμές στην οθόνη (οι οποίες προσωπικά δεν με ενοχλούν)! Τότε άρχισα να του βάζω ΠΑΝΤΑ θήκη όποτε το χρησιμοποιώ. Έπισης, κάποιες φορές κολάει και ας του κάνω απαλή (light) χρήση. Κατά τ' άλλα είναι πολύ καλό τάμπλετ και το συνηστώ ανεπιφύλακτα με μία θηκούλα.",1
"Το προϊον καλο ειναι αλλα προτείνω να πσρετε θηκη επειδη το πραγμα εαν πεσει την βαψατε. Καλο ταμπλετ ειναι , το χρησιμοποιω 1 χρονο αλλα η καμερα ειναι χαλια σας το λεω εγω. Εαν θελετε να παρετε στο παιδί σας ειναι ακριβως αυτο που ζητατε.",1
"Το ταμπλετ για τα λεφτά του είναι μια χαρά εγώ το χρησιμοποιώ  για Netflix YouTube και παιχνίδια η εικόνα στα βίντεο είναι καταπληκτική,η μπαταρία επίσης  μεγάλης διάρκειας. Η κάμερα για τα 8mpxl είναι ικανοποιητική",1
"Δίχως θήκη κανένα τάμπλετ δεν είναι ανθεκτικό σε πτώση! Κατά τα άλλα ,γρήγορο ,φοβερή ανάλυση χρωμάτων και αμεσότητα οποιασδήποτε εντολής στη οθόνη!",1
"Για τα χρήματα του είναι μια χαρά. Βέβαια θεωρώ τις 10 ίντσες υπερβολή για συσκευή που κρατάς στο χέρι, αλλά δεν υπάρχουν αρκετές επιλογές σήμερα σε λιγότερες ίντσες. Η οθόνη του πολύ καλή αν και δεν είναι amoled, φωτεινή και ξεκούραστη. Η ταχύτητα του για browsing και παρακολούθηση βίντεο ή διάβασμα βιβλίων είναι ικανοποιητική.",1
"Το τάμπλετ είναι εξαιρετικό για τα χρήματά του και δεν κολλάει. Στην αρχή λόγω των αξιολογήσεων και 2 GB Ram ήμουν διστακτικός αλλά  τελικά προχώρησα με τη ν αγορά του την οποία δεν μετάνιωσα καθόλου.  Το μόνο που μπορεί να θεωρηθεί μειονέκτημα είναι ότι αν τρέχετε πολλές εφαρμογές ταυτόχρονα  δεν τις κρατάει στο παρασκήνιο λόγω μικρής  Ram. 
Υ.Γ. Από τα 32 GB είναι διαθέσιμα τα 23 με το άνοιγμα του τάμπλετ.",1
Πολύ καλό. Το χρησιμοποιούν τα παιδιά μου για να παίζουν. Δεν τα ακούω να διαμαρτυρονται. 5 αστέρια λοιπόν!,1
Το εχω 4 μηνες.εχει παρει android 10.πολυ καλη οθονη και φωτεινη παροτι δεν ειναι amoled.η μπαταρια κραταει 2+ μερες.ικανοποιητικοτατη θεαση  video  απο youtube η netflix.εχοντας συνηθησει το dolby απο το note 9 που εχω σιγουρα δεν ειναι το ιδιο αλλα ειναι καλο.δεν ενοχλει.η ταχυτητα του ειναι μια χαρα χωρις καποια καθυστερηση η κολλημα.για τα λεφτα του ειναι μια χαρα.,1
"Το iPad το είχα ένα χρόνο και πραγματικά με έσωσε. Σε αυτή την τιμή είναι σίγουρα το καλύτερο τάμπλετ στην αγορά. Πολύ γρήγορο και κατά τη λειτουργία του ( αν και μπορεί να είχε κάποια ψιλοbugs-κολλήματα ώρες ώρες που δεν ενοχλούσαν όμως) αλλά και κατά την εκκίνησή του (10-15 δευτερόλεπτα για να ανοίξει). Άρχιζε να κολλάει αρκετά όταν υπερθερμαινόταν, πράγμα που είναι λογικό. Τα ηχεία του , είναι δύο και κάνουν υπέροχη δουλειά. Η μπαταρία μέτρια προς καλή. Δεν θα μπω στη διαδικασία να κρίνω την κάμερα (αφού ο σκοπός των τάμπλετ απέχει πολύ από αυτό), ωστόσο θα αναφερθώ σε ένα σοβαρότατο πρόβλημα που σχεδόν με ώθησε στο να βαθμολογήσω τη συσκευή με 3 ή μπορεί και 2 αστέρια. Δυστυχώς, έπειτα από  χρήση ενός χρόνου και 4 μηνών, η συσκευή έκλεισε από μόνη της και δεν ξανα άνοιξε ποτέ. Δεν είχε πέσει ποτέ κάτω, η χρήση ήταν μέτρια , δεν είχε έρθει ποτέ σε επαφή με νερό, γενικά το πρόσεχα πάρα πολύ. Ίσως προσωπικά στάθηκα απίστευτα άτυχος που η συσκευή μου , έπειτα από αναβάθμιση λογισμικού , έπαθε πρόβλημα στο hardware , ωστόσο θεώρησα πως έπρεπε να το αναφέρω. Οι μειωμένες τιμές κάποιων μαγαζιών παρέχουν μόνο την μονοετή εγγύηση της Apple και έτσι , εγώ για 4 μήνες δεν μπόρεσα να καλυφθώ. Για να μην πάθετε κάτι αντίστοιχο , λοιπόν, προτείνω να μην το ρισκάρετε και να δώσετε λίγα περισσότερα χρήματα σε κατάστημα που καλύπτει διετή εγγύηση μέσω δικαιωμάτων καταναλωτή. Πριν αγοράσετε τη συσκευή, ρωτήστε το κατάστημα για τα συγκεκριμένα δικαιώματα και τα έτη της εγγύησης. Προσωπικά , δεν θέλω να είμαι πολύ σκληρός, επειδή όπως προείπα , η συσκευή βοήθησε πάρα πολύ (ειδικά η λειτουργία της σίρι λύνει χέρια) και θα σταθώ στο ότι το συγκεκριμένο πρόβλημα προέκυψε μόνο σε εμένα.",1
"Κατοχής του iPad από τον Δεκέμβριο του 2019. Απόλυτα ευχαριστημένος, είχα iPad κ στο παρελθόν κ ήξερα τι αγόραζα. Ιδανικό αυτό το μοντέλο για απλή κ καθημερινή χρήση. 
Το μόνο αρνητικό του είναι η κάμερα, τόσο στην πίσω, όσο κ στην μπροστά … το ηχείο δίνει έναν οκ ήχο. 

Για απλή χρήση είναι ιδανικό, για κάποιον που θέλει μια πιο επαγγελματική λύση μπορεί να κοιτάξει για το air ή το pro.",1
"το έχω 9 μήνες και η επίδοση του δεν έχει αλλάξει καθόλου από την μέρα που το πήρα. είναι εξαιρετικά γρήγορο, η μπαταρία του διαρκεί για πολλές ώρες και πιστεύω πως είναι η καλύτερη επιλογή αν ψάχνεις μια φθηνή συσκευή για digital art & gaming. αν και η μπαταρία τελειώνει γρήγορα όταν παίζω παιχνίδια τα τρέχει εξαιρετικά (έχω παίξει genshin impact, identity v, danganronpa trigger happy havoc & goodbye despair, life is strange, roblox και αλλά για παράδειγμα). γενικά αξίζει τα λεφτά του.",1
"Απολύτως απροβλημάτιστη λειτουργία τους τελευταίους 14 μήνες. Η αυτονομία της μπαταρίας είναι εξαιρετική και τα πάντα τρέχουν χωρίς πρόβλημα. Κακά τα ψέμματα, δεν μπορεί κάποιος να ανταγωνιστεί την Apple στην αγορά των tablet. Αν ενδιαφέρεστε για tablet προτιμήστε να δώσετε 100 € παραπάνω και επενδύστε σε ένα ipad. Θα σας βγάλει ασπροπρόσωπους για τουλάχιστον 4 χρόνια.",1
Με την αποφορολόγηση να πέφτει η τιμή του στα 295€ έιναι best value for money. Το προτείνω ανεπιφύλακτα!,1
Το έχω 2 μήνες και μέχρι στιγμής είμαι πολύ ικανοποιημένη. Δεν έχω βάλει κάρτα για να έχω άποψη πως λειτουργεί και μετά 4G. Θα ήθελα καλύτερη κάμερα. Κατά τα άλλα πολυ καλό.,1
Λοιπόν το έχω εδώ και 8 μήνες και έχω να πω ότι είναι η καλύτερη αγορά που έχω κάνει !!! Η μπαταρία του είναι απίστευτη και έχει απίστευτη ταχύτητα . Το χρησιμοποιώ αρκετά για gaming και μάλιστα τρέχει PUBG με HDR - Extreme . Ειδικά στις καραντίνες με έχει σώσει ! Αξίζει φουλ!,1
"Έρχομαι από το iPad 2017 . Έχοντας γνώση της αξιοπιστίας της Apple και την ποιότητα των προιόντων δεν δυσκολεύτηκα να ψάξω ξανά απο την ίδια εταιρία. Λόγο του οτι το ήθελα για απλή χρήση δεν πήγα σε iPad Air ή iPad PRO. 
Κατ' αρχας από 9,7'' των προηγούμενων χρόνων αυτό είναι 10'2. δεν είναι κάποια τραγική αλλαγή αλλά είναι πιο ωραίο όταν βλέπεις Netflix ή Youtube. Η ανάλυση είναι καλή όπως και ο βελτιωμένος ήχος.
Επίσης συνδέεται ώς επέκατση οθόνης με το  MacBook κάτι που με έχει βολέψει. 

Όσο αναφορά την μπαταρία έπειτα από τα τελευταία update όταν πήγε στο   iPadOS14 έχω την εντύπωση οτι έχει μειωθεί . Ενώ παλαιώτερα άνετα με χρήση  internet , Youtube , Messaging κρατούσε 2 μέρες ( περίπου 5 ώρες κάθε μέρα) Τώρα στις 6 θέλει φόρτιση ... 

Επίσης για  μήνες όταν είναι ''κρύο'' και δεν έχει χρησιμοποιηθεί για μερικές ώρες κάνει μόνο του επανεκκίνηση. Αυτό ξεκίνησε ξαφνικά και σταμάτησε ξαφνικά . 
Γενικά μιλώντας όμως είναι μια αξιόπιστη και γρήγορη συσκευή. Εάν έχετε τα χρήματα για κάτι τέτοιο μην το σκέφτεστε . Καλύτερα να δώσεις 400- 500 για μια συσκευή που θα σου κρατήσει 5+ χρόνια παρά 200- 300 για κάτι που σε 1-2 χρόνια θα κολλάει και θα σέρνετε .

Πάντως την επόμενη φορά που θα αλλάξω θα κατευθυνθώ προς το Air ή το Pro",1
"ότι καλύτερο μπορεί να πάρει κανείς, ποιότητα apple δεν έχει κολλήσει ποτέ , η μπαταρία με βαριά χρήση αρκετά βγάζει πάνω από μέρα , σε νορμαλ χρήση μπορεί και 3-4 μέρες. πολύ ωραία οθόνη και ήχος.",1
"Ειναι απλα τελειο να το παρατε χωραει παρα πολλα παιχνιδια, βγαζει φανταστηκες φωτο και η μπαταρια του μπορει να κρατισει και δυο μερες με υπερβολικη χρηση.",1
"Είναι τέλειο για οποίων θέλει να παίζει παιχνίδια με χαμηλά γραφικά. Δεν το εχω δοκιμάσει σε υψηλά  γραφικά. Αν θες να κανείς βίντεο με screen recording είναι τέλειο για αυτό. Εμενα μου είχε εμφάνιση ένα προβλημα στο μικρόφωνο. Το στείλαμε να το φτιάξουνε και μετα ήταν μια χαρά. Για οποίων θέλει να κανει απλό gaming το προτείνω ανεπυφυλακτα και για τα λεφτά, απλά Τ Ε Λ Ε Ι Ο!",1
"Σε σχέση λοιπόν με το iPad Air 3 είναι παρόμοια. Αγόρασα δεύτερο iPad το iPad 7 th για το σχολείο γιατί χρειάστηκε να μην έχω το προσωπικό μου iPad. Λοιπόν στα note είναι τέλειο , iBooks τέλειο , word τέλειο , PowerPoint τέλειο , excel τέλειο . Για αυτήν την χρήση καλό είναι. Απλός με πείραξε λίγο το μέγεθος γιατί σε σχεσει με το δεύτερο μου iPad είναι λίγο πιο μικρό. 

Αξίζει",1
"καταπληκτικό! το έχω τρείς εβδομάδες, το χρησιμοποιώ κάθε μέρα και το έχω φορτίσει τρείς φορές. άριστη μπαταρία κρατάει άνετα 4 μέρες. το έχω λατρέψει! εγώ τό πήρα για να ζωγραφίζω και είναι ότι καλύτερα. δεν κολλάει πότε!",1
"Αγορά του συγκεκριμένου iPad 02/10.  Καθότι κάτοχος iPhone το σεταρισμα ήταν αρκετά εύκολο. Σαν πρώτη μάτια πρόκειται για ένα «εργαλείο» το οποίο δεν θα απογοητεύσει κανέναν σε καθημερινές δουλειές όπως browsing, social media, και ίσως κάποια παιχνίδια (δεν το έχω δοκιμάσει ακόμα δεν ασχολούμαι ιδιαίτερα με παιχνίδια) . Εν κατακλείδι ένα αξιοπρεπές tablet για καθημερινή χρήση χωρίς να κολλάει και να δημιουργεί προβλήματα.",1
Γρήγορο λειτουργικό και με όμορφο σχεδιασμό.....όποιος διαλέγει το λειτουργικό iOS νομίζω πως έχει στα χέρια του ένα από τα κατάλληλα εργαλεία,1
